Kp, Ki, Kd, episode, score 
2.9000000000000017, 1.4000000000000001, 0.032000000000000015, 75, -120.50276765476232 
2.9000000000000017, 1.5000000000000002, 0.032000000000000015, 76, -95.8607357211376 
3.0000000000000018, 1.5000000000000002, 0.032000000000000015, 77, -71.78055374110906 
3.0000000000000018, 1.5000000000000002, 0.032000000000000015, 78, -94.06247329499149 
3.0000000000000018, 1.5000000000000002, 0.032000000000000015, 79, -85.01520575602838 
3.0000000000000018, 1.6000000000000003, 0.032000000000000015, 80, -96.17191378315468 
3.100000000000002, 1.6000000000000003, 0.032000000000000015, 81, -89.46028345519979 
3.100000000000002, 1.6000000000000003, 0.033000000000000015, 82, -124.06925879581628 
3.100000000000002, 1.6000000000000003, 0.034000000000000016, 83, -102.48614522079339 
3.100000000000002, 1.6000000000000003, 0.034000000000000016, 84, -92.924732394108 
3.100000000000002, 1.6000000000000003, 0.03500000000000002, 85, -103.42930520034524 
3.100000000000002, 1.6000000000000003, 0.03500000000000002, 86, -92.52115645710242 
3.100000000000002, 1.6000000000000003, 0.03600000000000002, 87, -89.52959855515856 
3.100000000000002, 1.6000000000000003, 0.03600000000000002, 88, -92.4002573732377 
3.100000000000002, 1.6000000000000003, 0.03700000000000002, 89, -90.38926806043068 
3.100000000000002, 1.6000000000000003, 0.03700000000000002, 90, -92.35303300165904 
3.100000000000002, 1.6000000000000003, 0.03800000000000002, 91, -93.01426989206087 
3.100000000000002, 1.6000000000000003, 0.03900000000000002, 92, -96.72295994325677 
3.100000000000002, 1.6000000000000003, 0.03900000000000002, 93, -103.5397893970645 
3.100000000000002, 1.6000000000000003, 0.03900000000000002, 94, -95.53522181152692 
3.100000000000002, 1.7000000000000004, 0.03900000000000002, 95, -107.42548574047397 
3.100000000000002, 1.7000000000000004, 0.04000000000000002, 96, -100.80796802170973 
3.100000000000002, 1.7000000000000004, 0.04100000000000002, 97, -93.64072801250184 
3.200000000000002, 1.7000000000000004, 0.04100000000000002, 98, -22.55954012382408 
3.300000000000002, 1.7000000000000004, 0.04100000000000002, 99, -94.79835259478413 
3.300000000000002, 1.7000000000000004, 0.04100000000000002, 100, -131.9174026015551 
3.300000000000002, 1.7000000000000004, 0.04100000000000002, 101, -143.42794198707998 
3.400000000000002, 1.7000000000000004, 0.04100000000000002, 102, -103.41795242584769 
3.500000000000002, 1.7000000000000004, 0.04100000000000002, 103, -96.83999645198801 
3.500000000000002, 1.7000000000000004, 0.04100000000000002, 104, -106.0099831683523 
3.500000000000002, 1.7000000000000004, 0.04100000000000002, 105, -96.44446475532351 
3.500000000000002, 1.8000000000000005, 0.04100000000000002, 106, -113.69398210384284 
3.500000000000002, 1.8000000000000005, 0.04100000000000002, 107, -108.85229082139338 
3.500000000000002, 1.8000000000000005, 0.04100000000000002, 108, -109.07947170346274 
3.6000000000000023, 1.8000000000000005, 0.04100000000000002, 109, -104.56851211502756 
3.6000000000000023, 1.8000000000000005, 0.04100000000000002, 110, -102.61128777709769 
3.6000000000000023, 1.9000000000000006, 0.04100000000000002, 111, -99.50334861980932 
3.7000000000000024, 1.9000000000000006, 0.04100000000000002, 112, -99.85028343256745 
3.7000000000000024, 1.9000000000000006, 0.04100000000000002, 113, -100.87478872803862 
3.7000000000000024, 1.9000000000000006, 0.04200000000000002, 114, -105.57235714802532 
3.8000000000000025, 1.9000000000000006, 0.04200000000000002, 115, -99.25963827172531 
3.9000000000000026, 1.9000000000000006, 0.04200000000000002, 116, -22.962051892723657 
4.000000000000003, 1.9000000000000006, 0.04200000000000002, 117, -93.01670511508817 
4.000000000000003, 1.9000000000000006, 0.04200000000000002, 118, -92.52625355043013 
4.000000000000003, 1.9000000000000006, 0.04200000000000002, 119, -95.12750504020809 
4.000000000000003, 1.9000000000000006, 0.04200000000000002, 120, -102.15708793576553 
4.000000000000003, 1.9000000000000006, 0.04200000000000002, 121, -111.46247710130889 
4.100000000000002, 1.9000000000000006, 0.04200000000000002, 122, -106.44253401389037 
4.100000000000002, 1.9000000000000006, 0.04200000000000002, 123, -91.29832932648625 
4.100000000000002, 1.9000000000000006, 0.04200000000000002, 124, -92.88738949110248 
4.200000000000002, 1.9000000000000006, 0.04200000000000002, 125, -97.4769092128469 
4.200000000000002, 1.9000000000000006, 0.04200000000000002, 126, -108.12128700975153 
4.200000000000002, 1.9000000000000006, 0.04200000000000002, 127, -105.34062557369792 
4.200000000000002, 1.9000000000000006, 0.04200000000000002, 128, -157.18012819128936 
4.200000000000002, 1.9000000000000006, 0.04200000000000002, 129, -26.486229938670135 
4.200000000000002, 1.9000000000000006, 0.04200000000000002, 130, -107.22134526729333 
4.200000000000002, 1.9000000000000006, 0.04200000000000002, 131, -109.26589377928761 
4.200000000000002, 1.9000000000000006, 0.04200000000000002, 132, -111.5348339916053 
4.300000000000002, 1.9000000000000006, 0.04200000000000002, 133, -107.04264307605669 
4.400000000000001, 1.9000000000000006, 0.04200000000000002, 134, -104.21052896978004 
4.400000000000001, 1.9000000000000006, 0.04200000000000002, 135, -113.12128157183382 
4.500000000000001, 1.9000000000000006, 0.04200000000000002, 136, -108.23163004289134 
4.500000000000001, 1.9000000000000006, 0.043000000000000024, 137, -106.60326419079621 
4.500000000000001, 2.0000000000000004, 0.043000000000000024, 138, -102.20116005185615 
4.500000000000001, 2.1000000000000005, 0.043000000000000024, 139, -119.44381589704885 
4.6000000000000005, 2.1000000000000005, 0.043000000000000024, 140, -116.29385391135787 
4.7, 2.1000000000000005, 0.043000000000000024, 141, -108.44288537800219 
4.8, 2.1000000000000005, 0.043000000000000024, 142, -118.76939141009984 
4.8, 2.1000000000000005, 0.043000000000000024, 143, -117.93955451512204 
4.8, 2.1000000000000005, 0.043000000000000024, 144, -112.06832291062942 
4.8, 2.1000000000000005, 0.043000000000000024, 145, -130.60943476468978 
4.8, 2.1000000000000005, 0.043000000000000024, 146, -28.07043611638645 
4.8, 2.1000000000000005, 0.043000000000000024, 147, -103.01998111220587 
4.8, 2.1000000000000005, 0.043000000000000024, 148, -109.86719920839985 
4.8999999999999995, 2.1000000000000005, 0.043000000000000024, 149, -115.33790749410483 
4.8999999999999995, 2.1000000000000005, 0.044000000000000025, 150, -29.529088153138943 
4.8999999999999995, 2.1000000000000005, 0.045000000000000026, 151, -89.3119032237019 
4.8999999999999995, 2.1000000000000005, 0.045000000000000026, 152, -112.71136836578364 
4.8999999999999995, 2.1000000000000005, 0.045000000000000026, 153, -112.90965628652843 
4.8999999999999995, 2.1000000000000005, 0.04600000000000003, 154, -121.78688124741667 
4.8999999999999995, 2.2000000000000006, 0.04600000000000003, 155, -118.87170665576969 
4.8999999999999995, 2.2000000000000006, 0.04600000000000003, 156, -128.00809921536546 
4.8999999999999995, 2.2000000000000006, 0.04600000000000003, 157, -117.16983729205512 
4.8999999999999995, 2.3000000000000007, 0.04600000000000003, 158, -125.46076815008473 
4.8999999999999995, 2.3000000000000007, 0.04700000000000003, 159, -118.39680645042714 
4.8999999999999995, 2.3000000000000007, 0.04700000000000003, 160, -127.52187963699012 
4.8999999999999995, 2.400000000000001, 0.04700000000000003, 161, -118.58075779538642 
4.999999999999999, 2.400000000000001, 0.04700000000000003, 162, -119.0742865715649 
4.999999999999999, 2.400000000000001, 0.04700000000000003, 163, -124.09155849455009 
4.999999999999999, 2.400000000000001, 0.04800000000000003, 164, -123.34140095703654 
4.999999999999999, 2.400000000000001, 0.04900000000000003, 165, -145.9343182161948 
4.999999999999999, 2.500000000000001, 0.04900000000000003, 166, -121.74380349115472 
4.999999999999999, 2.500000000000001, 0.05000000000000003, 167, -111.17111574124203 
4.999999999999999, 2.500000000000001, 0.05100000000000003, 168, -116.23463629811135 
4.999999999999999, 2.600000000000001, 0.05100000000000003, 169, -152.2169069536774 
4.999999999999999, 2.600000000000001, 0.05200000000000003, 170, -120.30070204826441 
4.999999999999999, 2.600000000000001, 0.05300000000000003, 171, -119.54009948017556 
4.999999999999999, 2.600000000000001, 0.05300000000000003, 172, -118.83512744113041 
4.999999999999999, 2.600000000000001, 0.054000000000000034, 173, -145.77441078672948 
4.999999999999999, 2.600000000000001, 0.054000000000000034, 174, -115.98766212903223 
4.999999999999999, 2.700000000000001, 0.054000000000000034, 175, -112.15052362428818 
4.999999999999999, 2.700000000000001, 0.054000000000000034, 176, -112.67742626135941 
4.999999999999999, 2.800000000000001, 0.054000000000000034, 177, -119.99257544994293 
4.999999999999999, 2.800000000000001, 0.055000000000000035, 178, -115.79188067069214 
4.999999999999999, 2.800000000000001, 0.055000000000000035, 179, -117.92670055318028 
4.999999999999999, 2.800000000000001, 0.056000000000000036, 180, -118.19373370231058 
4.999999999999999, 2.800000000000001, 0.05700000000000004, 181, -34.44849573628188 
4.999999999999999, 2.9000000000000012, 0.05700000000000004, 182, -101.35287110044601 
4.999999999999999, 2.9000000000000012, 0.05700000000000004, 183, -120.76753792228051 
5.099999999999999, 2.9000000000000012, 0.05700000000000004, 184, -119.03748928208957 
5.199999999999998, 2.9000000000000012, 0.05700000000000004, 185, -116.01507435411928 
5.199999999999998, 3.0000000000000013, 0.05700000000000004, 186, -27.365080742504624 
5.299999999999998, 3.0000000000000013, 0.05700000000000004, 187, -98.98206007203406 
5.299999999999998, 3.0000000000000013, 0.05700000000000004, 188, -117.30425783641378 
5.399999999999998, 3.0000000000000013, 0.05700000000000004, 189, -121.51799459537824 
5.499999999999997, 3.0000000000000013, 0.05700000000000004, 190, -116.07397689647675 
5.599999999999997, 3.0000000000000013, 0.05700000000000004, 191, -116.7028341034897 
5.599999999999997, 3.1000000000000014, 0.05700000000000004, 192, -106.396013625369 
5.599999999999997, 3.1000000000000014, 0.05800000000000004, 193, -115.91730504766417 
5.599999999999997, 3.1000000000000014, 0.05800000000000004, 194, -119.90458578069891 
5.699999999999997, 3.1000000000000014, 0.05800000000000004, 195, -110.35855574243466 
5.699999999999997, 3.2000000000000015, 0.05800000000000004, 196, -164.04244573803868 
5.699999999999997, 3.2000000000000015, 0.05900000000000004, 197, -120.49129620327382 
5.799999999999996, 3.2000000000000015, 0.05900000000000004, 198, -117.51513810803456 
5.799999999999996, 3.2000000000000015, 0.05900000000000004, 199, -141.89208683534193 
5.799999999999996, 3.2000000000000015, 0.06000000000000004, 200, -116.93543487623486 
5.799999999999996, 3.2000000000000015, 0.06100000000000004, 201, -147.96664655525692 
5.799999999999996, 3.2000000000000015, 0.06100000000000004, 202, -133.60097393970648 
5.799999999999996, 3.2000000000000015, 0.06100000000000004, 203, -124.27186765162196 
5.899999999999996, 3.2000000000000015, 0.06100000000000004, 204, -122.5546369449588 
5.899999999999996, 3.2000000000000015, 0.06100000000000004, 205, -125.75203555048184 
5.899999999999996, 3.3000000000000016, 0.06100000000000004, 206, -121.16201973053317 
5.899999999999996, 3.3000000000000016, 0.06100000000000004, 207, -124.18279431792057 
5.899999999999996, 3.3000000000000016, 0.06100000000000004, 208, -120.77398619348659 
5.899999999999996, 3.3000000000000016, 0.06100000000000004, 209, -111.4583019044948 
5.999999999999996, 3.3000000000000016, 0.06100000000000004, 210, -119.02391392957975 
5.999999999999996, 3.3000000000000016, 0.06200000000000004, 211, -177.72967106423823 
6.099999999999995, 3.3000000000000016, 0.06200000000000004, 212, -129.27150086199578 
6.099999999999995, 3.4000000000000017, 0.06200000000000004, 213, -100.61813201436378 
6.099999999999995, 3.5000000000000018, 0.06200000000000004, 214, -151.6745550311619 
6.199999999999995, 3.5000000000000018, 0.06200000000000004, 215, -128.29202427817117 
6.2999999999999945, 3.5000000000000018, 0.06200000000000004, 216, -118.1136201799557 
6.2999999999999945, 3.600000000000002, 0.06200000000000004, 217, -130.7736980483912 
6.399999999999994, 3.600000000000002, 0.06200000000000004, 218, -122.3243623937185 
6.399999999999994, 3.600000000000002, 0.06200000000000004, 219, -124.34900644603664 
6.399999999999994, 3.600000000000002, 0.06300000000000004, 220, -133.9990823046518 
6.399999999999994, 3.600000000000002, 0.06400000000000004, 221, -128.02970624597663 
6.499999999999994, 3.600000000000002, 0.06400000000000004, 222, -120.91703567693746 
6.499999999999994, 3.700000000000002, 0.06400000000000004, 223, -123.09894855379616 
6.599999999999993, 3.700000000000002, 0.06400000000000004, 224, -126.95718623905978 
6.599999999999993, 3.700000000000002, 0.06500000000000004, 225, -128.0522694245682 
6.599999999999993, 3.800000000000002, 0.06500000000000004, 226, -121.68923242793302 
6.699999999999993, 3.800000000000002, 0.06500000000000004, 227, -135.00512172175831 
6.699999999999993, 3.800000000000002, 0.06600000000000004, 228, -128.7814675335738 
6.699999999999993, 3.800000000000002, 0.06700000000000005, 229, -140.15438239989751 
6.699999999999993, 3.800000000000002, 0.06700000000000005, 230, -125.23405409045581 
6.699999999999993, 3.900000000000002, 0.06700000000000005, 231, -129.07450727641117 
6.699999999999993, 3.900000000000002, 0.06700000000000005, 232, -129.67330926708547 
6.699999999999993, 3.900000000000002, 0.06700000000000005, 233, -126.08560070022696 
6.699999999999993, 3.900000000000002, 0.06800000000000005, 234, -128.7766521266064 
6.699999999999993, 4.000000000000002, 0.06800000000000005, 235, -125.99277290617889 
6.699999999999993, 4.000000000000002, 0.06900000000000005, 236, -123.40874115849304 
6.799999999999993, 4.000000000000002, 0.06900000000000005, 237, -128.58195698416577 
6.799999999999993, 4.000000000000002, 0.06900000000000005, 238, -125.51449694489092 
6.799999999999993, 4.000000000000002, 0.06900000000000005, 239, -93.77907786370896 
6.799999999999993, 4.100000000000001, 0.06900000000000005, 240, -117.56637190850967 
6.799999999999993, 4.100000000000001, 0.07000000000000005, 241, -121.58680463449599 
6.899999999999992, 4.100000000000001, 0.07000000000000005, 242, -125.66737014522455 
6.899999999999992, 4.200000000000001, 0.07000000000000005, 243, -127.38433640143543 
6.899999999999992, 4.200000000000001, 0.07000000000000005, 244, -141.0106879845248 
6.899999999999992, 4.200000000000001, 0.07000000000000005, 245, -128.80523096974912 
6.999999999999992, 4.200000000000001, 0.07000000000000005, 246, -125.93582344974332 
7.099999999999992, 4.200000000000001, 0.07000000000000005, 247, -125.48455097450443 
7.099999999999992, 4.200000000000001, 0.07100000000000005, 248, -122.60303703918 
7.099999999999992, 4.200000000000001, 0.07100000000000005, 249, -126.0603532764056 
7.099999999999992, 4.200000000000001, 0.07100000000000005, 250, -128.02432769751073 
7.099999999999992, 4.200000000000001, 0.07100000000000005, 251, -137.8680436356228 
7.099999999999992, 4.200000000000001, 0.07100000000000005, 252, -129.0019154968902 
7.099999999999992, 4.300000000000001, 0.07100000000000005, 253, -130.97889131765774 
7.099999999999992, 4.300000000000001, 0.07200000000000005, 254, -113.91817745496452 
7.199999999999991, 4.300000000000001, 0.07200000000000005, 255, -143.0001326535655 
7.199999999999991, 4.4, 0.07200000000000005, 256, -38.91942852335363 
7.199999999999991, 4.4, 0.07300000000000005, 257, -41.69696592752119 
7.199999999999991, 4.4, 0.07300000000000005, 258, -33.94703437803625 
7.299999999999991, 4.4, 0.07300000000000005, 259, -99.60504176392463 
7.399999999999991, 4.4, 0.07300000000000005, 260, -128.65458241322543 
7.399999999999991, 4.5, 0.07300000000000005, 261, -37.50837042785388 
7.399999999999991, 4.6, 0.07300000000000005, 262, -29.827294150048647 
7.399999999999991, 4.6, 0.07300000000000005, 263, -31.727390072744587 
7.399999999999991, 4.6, 0.07400000000000005, 264, -33.81940416059467 
7.49999999999999, 4.6, 0.07400000000000005, 265, -125.47520873982084 
7.49999999999999, 4.6, 0.07400000000000005, 266, -111.67439968857951 
7.49999999999999, 4.699999999999999, 0.07400000000000005, 267, -123.7390833078493 
7.49999999999999, 4.699999999999999, 0.07400000000000005, 268, -149.35623336815974 
7.49999999999999, 4.699999999999999, 0.07500000000000005, 269, -145.2197521500432 
7.49999999999999, 4.799999999999999, 0.07500000000000005, 270, -124.66239288752911 
7.49999999999999, 4.799999999999999, 0.07500000000000005, 271, -148.321129820951 
7.59999999999999, 4.799999999999999, 0.07500000000000005, 272, -137.53173139797735 
7.59999999999999, 4.799999999999999, 0.07500000000000005, 273, -149.31059025312163 
7.59999999999999, 4.799999999999999, 0.07600000000000005, 274, -132.91624142064143 
7.59999999999999, 4.899999999999999, 0.07600000000000005, 275, -124.9981001075582 
7.59999999999999, 4.899999999999999, 0.07600000000000005, 276, -142.39319558464445 
7.6999999999999895, 4.899999999999999, 0.07600000000000005, 277, -166.8816498460194 
7.799999999999989, 4.899999999999999, 0.07600000000000005, 278, -125.67323438577168 
7.899999999999989, 4.899999999999999, 0.07600000000000005, 279, -117.9781364142921 
7.899999999999989, 4.899999999999999, 0.07600000000000005, 280, -101.21426290945358 
7.899999999999989, 4.899999999999999, 0.07700000000000005, 281, -126.09836659070464 
7.899999999999989, 4.899999999999999, 0.07800000000000006, 282, -70.48867437882559 
7.899999999999989, 4.999999999999998, 0.07800000000000006, 283, -31.949552461231335 
7.899999999999989, 5.099999999999998, 0.07800000000000006, 284, -72.9220270067392 
7.899999999999989, 5.099999999999998, 0.07900000000000006, 285, -94.15339563205538 
7.9999999999999885, 5.099999999999998, 0.07900000000000006, 286, -109.81626388438244 
7.9999999999999885, 5.099999999999998, 0.08000000000000006, 287, -144.86146658063203 
8.099999999999989, 5.099999999999998, 0.08000000000000006, 288, -121.41126256706195 
8.199999999999989, 5.099999999999998, 0.08000000000000006, 289, -126.32644268579803 
8.199999999999989, 5.099999999999998, 0.08100000000000006, 290, -136.62583141132427 
8.299999999999988, 5.099999999999998, 0.08100000000000006, 291, -133.019472249073 
8.299999999999988, 5.1999999999999975, 0.08100000000000006, 292, -156.59767540755368 
8.399999999999988, 5.1999999999999975, 0.08100000000000006, 293, -174.79723733498489 
8.399999999999988, 5.299999999999997, 0.08100000000000006, 294, -141.47768934862788 
8.499999999999988, 5.299999999999997, 0.08100000000000006, 295, -134.48793048663313 
8.499999999999988, 5.299999999999997, 0.08100000000000006, 296, -136.39746996605442 
8.499999999999988, 5.399999999999997, 0.08100000000000006, 297, -135.7151454851076 
8.499999999999988, 5.399999999999997, 0.08100000000000006, 298, -127.10367372351581 
8.499999999999988, 5.399999999999997, 0.08200000000000006, 299, -127.29809158613675 
8.499999999999988, 5.399999999999997, 0.08300000000000006, 300, -183.55813468541962 
8.499999999999988, 5.399999999999997, 0.08400000000000006, 301, -137.1442600767933 
8.599999999999987, 5.399999999999997, 0.08400000000000006, 302, -38.49527963731899 
8.599999999999987, 5.399999999999997, 0.08400000000000006, 303, -36.8505162188171 
8.599999999999987, 5.399999999999997, 0.08500000000000006, 304, -35.995629151215624 
8.599999999999987, 5.4999999999999964, 0.08500000000000006, 305, -117.8636523596985 
8.599999999999987, 5.599999999999996, 0.08500000000000006, 306, -128.96595161329617 
8.699999999999987, 5.599999999999996, 0.08500000000000006, 307, -113.15805694316494 
8.699999999999987, 5.599999999999996, 0.08500000000000006, 308, -35.665457819203056 
8.699999999999987, 5.599999999999996, 0.08600000000000006, 309, -45.542916281205756 
8.699999999999987, 5.699999999999996, 0.08600000000000006, 310, -40.528631409597665 
8.699999999999987, 5.799999999999995, 0.08600000000000006, 311, -147.93308801190426 
8.699999999999987, 5.799999999999995, 0.08700000000000006, 312, -158.65487258660744 
8.699999999999987, 5.799999999999995, 0.08700000000000006, 313, -139.06660667730142 
8.799999999999986, 5.799999999999995, 0.08700000000000006, 314, -152.77659743481055 
8.899999999999986, 5.799999999999995, 0.08700000000000006, 315, -61.05279591719349 
8.899999999999986, 5.799999999999995, 0.08700000000000006, 316, -133.2302318591232 
8.899999999999986, 5.799999999999995, 0.08700000000000006, 317, -140.61652840638394 
8.899999999999986, 5.799999999999995, 0.08800000000000006, 318, -39.05636864047206 
8.899999999999986, 5.799999999999995, 0.08900000000000007, 319, -125.85467755916666 
8.999999999999986, 5.799999999999995, 0.08900000000000007, 320, -138.65338872085692 
8.999999999999986, 5.899999999999995, 0.08900000000000007, 321, -130.721644041043 
8.999999999999986, 5.899999999999995, 0.09000000000000007, 322, -131.17790711829898 
8.999999999999986, 5.899999999999995, 0.09000000000000007, 323, -123.23104770144984 
9.099999999999985, 5.899999999999995, 0.09000000000000007, 324, -48.61090344767118 
9.099999999999985, 5.899999999999995, 0.09100000000000007, 325, -36.491594054122814 
9.199999999999985, 5.899999999999995, 0.09100000000000007, 326, -35.58355087350212 
9.199999999999985, 5.899999999999995, 0.09200000000000007, 327, -118.21643857511681 
9.199999999999985, 5.899999999999995, 0.09200000000000007, 328, -188.9468233229083 
9.299999999999985, 5.899999999999995, 0.09200000000000007, 329, -119.73392606305774 
9.399999999999984, 5.899999999999995, 0.09200000000000007, 330, -44.663485799712795 
9.399999999999984, 5.999999999999995, 0.09200000000000007, 331, -40.27446444684335 
9.399999999999984, 6.099999999999994, 0.09200000000000007, 332, -123.44332500629196 
9.399999999999984, 6.099999999999994, 0.09300000000000007, 333, -135.5715925296093 
9.399999999999984, 6.199999999999994, 0.09300000000000007, 334, -166.77443678860053 
9.399999999999984, 6.299999999999994, 0.09300000000000007, 335, -131.65858621922035 
9.499999999999984, 6.299999999999994, 0.09300000000000007, 336, -87.21817616657641 
9.499999999999984, 6.399999999999993, 0.09300000000000007, 337, -120.03935677307811 
9.499999999999984, 6.399999999999993, 0.09400000000000007, 338, -41.63762154208666 
9.499999999999984, 6.399999999999993, 0.09500000000000007, 339, -39.005844867014 
9.599999999999984, 6.399999999999993, 0.09500000000000007, 340, -39.03490377653442 
9.599999999999984, 6.499999999999993, 0.09500000000000007, 341, -119.7306636537979 
9.599999999999984, 6.499999999999993, 0.09500000000000007, 342, -126.57568923526044 
9.599999999999984, 6.499999999999993, 0.09600000000000007, 343, -39.112430683455 
9.699999999999983, 6.499999999999993, 0.09600000000000007, 344, -125.57723551101202 
9.799999999999983, 6.499999999999993, 0.09600000000000007, 345, -45.974598113255524 
9.899999999999983, 6.499999999999993, 0.09600000000000007, 346, -42.46932271942439 
9.899999999999983, 6.5999999999999925, 0.09600000000000007, 347, -43.97453036018847 
9.899999999999983, 6.699999999999992, 0.09600000000000007, 348, -113.61195971531747 
9.899999999999983, 6.699999999999992, 0.09700000000000007, 349, -143.60039989900108 
9.899999999999983, 6.699999999999992, 0.09700000000000007, 350, -137.29649176740946 
9.899999999999983, 6.699999999999992, 0.09700000000000007, 351, -133.1226754731943 
9.999999999999982, 6.699999999999992, 0.09700000000000007, 352, -130.07974446911356 
